period,subba,subba-name,parent,parent-name,value,value-units
2024-01-08T19,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,2241,megawatthours
2024-01-08T19,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,324,megawatthours
2024-01-08T19,INDN,Independence Power & Light,SWPP,Southwest Power Pool,132,megawatthours
2024-01-08T19,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,895,megawatthours
2024-01-08T19,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,812,megawatthours
2024-01-08T19,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,5935,megawatthours
2024-01-08T19,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,26,megawatthours
2024-01-08T19,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,342,megawatthours
2024-01-08T19,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1272,megawatthours
2024-01-08T19,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,38,megawatthours
2024-01-08T19,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,85,megawatthours
2024-01-08T19,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,49,megawatthours
2024-01-08T19,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,56,megawatthours
2024-01-08T19,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,3,megawatthours
2024-01-08T19,Frep,Freeport,PNM,Public Service Company of New Mexico,65,megawatthours
2024-01-08T19,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",169,megawatthours
2024-01-08T19,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",4587,megawatthours
2024-01-08T19,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2468,megawatthours
2024-01-08T19,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",5377,megawatthours
2024-01-08T19,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",3251,megawatthours
2024-01-08T19,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",4613,megawatthours
2024-01-08T19,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",1986,megawatthours
2024-01-08T19,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2261,megawatthours
2024-01-08T19,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",1845,megawatthours
2024-01-08T19,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1635,megawatthours
2024-01-08T19,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",1999,megawatthours
2024-01-08T19,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",13488,megawatthours
2024-01-08T19,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3144,megawatthours
2024-01-08T19,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2275,megawatthours
2024-01-08T19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",11722,megawatthours
2024-01-08T19,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",3261,megawatthours
2024-01-08T19,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",8464,megawatthours
2024-01-08T19,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",6334,megawatthours
2024-01-08T19,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",16212,megawatthours
2024-01-08T19,AE,Atlantic Electric zone,PJM,"PJM Interconnection, LLC",874,megawatthours
2024-01-08T19,ZONK,Long Island,NYIS,New York Independent System Operator,2001,megawatthours
2024-01-08T19,ZONJ,New York City,NYIS,New York Independent System Operator,5983,megawatthours
2024-01-08T19,ZONI,Dunwoodie,NYIS,New York Independent System Operator,639,megawatthours
2024-01-08T19,ZONH,Millwood,NYIS,New York Independent System Operator,335,megawatthours
2024-01-08T19,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1108,megawatthours
2024-01-08T19,ZONF,Capital,NYIS,New York Independent System Operator,1375,megawatthours
2024-01-08T19,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,975,megawatthours
2024-01-08T19,ZOND,North,NYIS,New York Independent System Operator,758,megawatthours
2024-01-08T19,ZONC,Central,NYIS,New York Independent System Operator,2036,megawatthours
2024-01-08T19,ZONB,Genesee,NYIS,New York Independent System Operator,1189,megawatthours
2024-01-08T19,ZONA,West,NYIS,New York Independent System Operator,1890,megawatthours
2024-01-08T19,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",20124,megawatthours
2024-01-08T19,35,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",11625,megawatthours
2024-01-08T19,27,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",19345,megawatthours
2024-01-08T19,6,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",10656,megawatthours
2024-01-08T19,4,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",5661,megawatthours
2024-01-08T19,1,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",12646,megawatthours
2024-01-08T19,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",3757,megawatthours
2024-01-08T19,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7320,megawatthours
2024-01-08T19,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",14777,megawatthours
2024-01-08T19,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",1470,megawatthours
2024-01-08T19,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6333,megawatthours
2024-01-08T19,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",1274,megawatthours
2024-01-08T19,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",1781,megawatthours
2024-01-08T19,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12322,megawatthours
2024-01-08T19,VEA,Valley Electric Association,CISO,California Independent System Operator,169,megawatthours
2024-01-08T19,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,2506,megawatthours
2024-01-08T19,SCE,Southern California Edison,CISO,California Independent System Operator,12126,megawatthours
2024-01-08T18,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,12827,megawatthours
2024-01-08T18,WR,Westar Energy,SWPP,Southwest Power Pool,4160,megawatthours
2024-01-08T18,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,1238,megawatthours
2024-01-08T18,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,4851,megawatthours
2024-01-08T18,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,3912,megawatthours
2024-01-08T18,SPRM,City of Springfield,SWPP,Southwest Power Pool,453,megawatthours
2024-01-08T18,SECI,Sunflower Electric,SWPP,Southwest Power Pool,711,megawatthours
2024-01-08T18,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,1763,megawatthours
2024-01-08T18,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,4545,megawatthours
2024-01-08T18,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,2236,megawatthours
2024-01-08T18,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,1234,megawatthours
2024-01-08T18,LES,Lincoln Electric System,SWPP,Southwest Power Pool,463,megawatthours
2024-01-08T18,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,2236,megawatthours
2024-01-08T18,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,317,megawatthours
2024-01-08T18,INDN,Independence Power & Light,SWPP,Southwest Power Pool,131,megawatthours
2024-01-08T18,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,894,megawatthours
2024-01-08T18,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,809,megawatthours
2024-01-08T18,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,6010,megawatthours
2024-01-08T18,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,26,megawatthours
2024-01-08T18,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,347,megawatthours
2024-01-08T18,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1309,megawatthours
2024-01-08T18,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,38,megawatthours
2024-01-08T18,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,86,megawatthours
2024-01-08T18,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,51,megawatthours
2024-01-08T18,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,55,megawatthours
2024-01-08T18,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,3,megawatthours
2024-01-08T18,Frep,Freeport,PNM,Public Service Company of New Mexico,67,megawatthours
2024-01-08T18,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",169,megawatthours
2024-01-08T18,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",4496,megawatthours
2024-01-08T18,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2486,megawatthours
2024-01-08T18,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",5390,megawatthours
2024-01-08T18,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",3334,megawatthours
2024-01-08T18,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",4640,megawatthours
2024-01-08T18,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",1998,megawatthours
2024-01-08T18,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2231,megawatthours
2024-01-08T18,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",1852,megawatthours
2024-01-08T18,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1627,megawatthours
2024-01-08T18,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",2019,megawatthours
2024-01-08T18,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",13874,megawatthours
2024-01-08T18,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3185,megawatthours
2024-01-08T18,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2289,megawatthours
2024-01-08T18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",11769,megawatthours
2024-01-08T18,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",3309,megawatthours
2024-01-08T18,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",8470,megawatthours
2024-01-08T18,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",6398,megawatthours
2024-01-08T18,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",16506,megawatthours
2024-01-08T18,AE,Atlantic Electric zone,PJM,"PJM Interconnection, LLC",855,megawatthours
2024-01-08T18,ZONK,Long Island,NYIS,New York Independent System Operator,1985,megawatthours
2024-01-08T18,ZONJ,New York City,NYIS,New York Independent System Operator,5990,megawatthours
2024-01-08T18,ZONI,Dunwoodie,NYIS,New York Independent System Operator,644,megawatthours
2024-01-08T18,ZONH,Millwood,NYIS,New York Independent System Operator,337,megawatthours
2024-01-08T18,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1101,megawatthours
2024-01-08T18,ZONF,Capital,NYIS,New York Independent System Operator,1373,megawatthours
2024-01-08T18,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,984,megawatthours
2024-01-08T18,ZOND,North,NYIS,New York Independent System Operator,761,megawatthours
2024-01-08T18,ZONC,Central,NYIS,New York Independent System Operator,2055,megawatthours
2024-01-08T18,ZONB,Genesee,NYIS,New York Independent System Operator,1199,megawatthours
2024-01-08T18,ZONA,West,NYIS,New York Independent System Operator,1876,megawatthours
2024-01-08T18,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",20292,megawatthours
2024-01-08T18,35,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",11757,megawatthours
2024-01-08T18,27,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",19445,megawatthours
2024-01-08T18,6,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",10797,megawatthours
2024-01-08T18,4,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",5681,megawatthours
2024-01-08T18,1,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",12637,megawatthours
2024-01-08T18,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",3573,megawatthours
2024-01-08T18,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7271,megawatthours
2024-01-08T18,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",14897,megawatthours
2024-01-08T18,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",1484,megawatthours
2024-01-08T18,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6430,megawatthours
2024-01-08T18,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",1303,megawatthours
2024-01-08T18,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",1808,megawatthours
2024-01-08T18,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12289,megawatthours
2024-01-08T18,VEA,Valley Electric Association,CISO,California Independent System Operator,120,megawatthours
2024-01-08T18,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,2464,megawatthours
2024-01-08T18,SCE,Southern California Edison,CISO,California Independent System Operator,12188,megawatthours
2024-01-08T17,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,12996,megawatthours
2024-01-08T17,WR,Westar Energy,SWPP,Southwest Power Pool,4142,megawatthours
2024-01-08T17,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,1259,megawatthours
2024-01-08T17,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,4834,megawatthours
2024-01-08T17,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,3921,megawatthours
2024-01-08T17,SPRM,City of Springfield,SWPP,Southwest Power Pool,452,megawatthours
2024-01-08T17,SECI,Sunflower Electric,SWPP,Southwest Power Pool,718,megawatthours
2024-01-08T17,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,1738,megawatthours
2024-01-08T17,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,4544,megawatthours
2024-01-08T17,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,2236,megawatthours
2024-01-08T17,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,1212,megawatthours
2024-01-08T17,LES,Lincoln Electric System,SWPP,Southwest Power Pool,458,megawatthours
2024-01-08T17,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,2216,megawatthours
2024-01-08T17,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,313,megawatthours
2024-01-08T17,INDN,Independence Power & Light,SWPP,Southwest Power Pool,129,megawatthours
2024-01-08T17,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,894,megawatthours
2024-01-08T17,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,792,megawatthours
2024-01-08T17,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,6081,megawatthours
2024-01-08T17,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,26,megawatthours
2024-01-08T17,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,351,megawatthours
2024-01-08T17,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1333,megawatthours
2024-01-08T17,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,38,megawatthours
2024-01-08T17,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,86,megawatthours
2024-01-08T17,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,53,megawatthours
2024-01-08T17,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,55,megawatthours
2024-01-08T17,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,3,megawatthours
2024-01-08T17,Frep,Freeport,PNM,Public Service Company of New Mexico,68,megawatthours
2024-01-08T17,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",172,megawatthours
2024-01-08T17,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",4565,megawatthours
2024-01-08T17,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2519,megawatthours
2024-01-08T17,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",5433,megawatthours
2024-01-08T17,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",3434,megawatthours
2024-01-08T17,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",4677,megawatthours
2024-01-08T17,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",1994,megawatthours
2024-01-08T17,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2278,megawatthours
2024-01-08T17,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",2005,megawatthours
2024-01-08T17,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1635,megawatthours
2024-01-08T17,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",2029,megawatthours
2024-01-08T17,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",14248,megawatthours
2024-01-08T17,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3169,megawatthours
2024-01-08T17,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2300,megawatthours
2024-01-08T17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",11766,megawatthours
2024-01-08T17,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",3388,megawatthours
2024-01-08T17,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",8442,megawatthours
2024-01-08T17,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",6538,megawatthours
2024-01-08T17,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",16792,megawatthours
